start_ticks,start_secs,dur_ticks,dur_secs,pitch,fullNoteOctave,velocity,part
129960,120.333213,119,0.110185,59,B3,91,2
130080,120.444324,119,0.110185,57,A3,89,2
130200,120.555435,119,0.110185,55,G3,87,2
130320,120.666546,119,0.110185,53,F3,85,2
130440,120.777657,119,0.110185,52,E3,83,2
130560,120.888768,911,0.843517,50,D3,81,2
130680,120.999879,119,0.110185,70,A4#,79,1
130800,121.11099,119,0.110185,74,D5,77,1
130920,121.222101,119,0.110185,72,C5,75,1
131040,121.333212,119,0.110185,70,A4#,73,1
131160,121.444323,119,0.110185,69,A4,71,1
131280,121.555434,119,0.110185,67,G4,69,1
