start_ticks,start_secs,dur_ticks,dur_secs,pitch,fullNoteOctave,velocity,part
177600,183.586753,159,0.165625,45,A2,49,2
177600,183.586753,159,0.165625,45,A2,49,2
177760,183.753419,159,0.165625,49,C3#,49,2
177840,183.836753,239,0.248958,69,A4,49,1
177920,183.920086,159,0.165625,54,F3#,49,2
178080,184.086753,719,0.748958,66,F4#,49,1
178080,184.086753,159,0.165625,57,A3,49,2
178240,184.253419,159,0.165625,54,F3#,49,2
178400,184.420086,159,0.165625,49,C3#,49,2
178560,184.586753,959,0.998958,59,B3,49,1
178560,184.586753,159,0.165625,44,G2#,49,2
178560,184.586753,159,0.165625,44,G2#,49,2
178720,184.753419,159,0.165625,47,B2,49,2
178800,184.836753,239,0.248958,64,E4,49,1
178880,184.920086,159,0.165625,52,E3,49,2
179040,185.086753,239,0.248958,66,F4#,49,1
179040,185.086753,159,0.165625,56,G3#,49,2
179200,185.253419,159,0.165625,52,E3,49,2
179280,185.336753,239,0.248958,64,E4,49,1
179360,185.420086,159,0.165625,47,B2,49,2
179520,185.586753,1919,1.998958,69,A4,49,1
179520,185.586753,159,0.165625,42,F2#,49,2
179680,185.753419,159,0.165625,49,C3#,49,2
179840,185.920086,159,0.165625,52,E3,49,2
180000,186.086753,159,0.165625,54,F3#,49,2
180160,186.253419,159,0.165625,57,A3,49,2
180320,186.420086,159,0.165625,59,B3,49,2
180480,186.586753,159,0.165625,61,C4#,49,2
180640,186.753419,159,0.165625,64,E4,49,2
180800,186.920086,159,0.165625,69,A4,49,2
180960,187.086753,159,0.165625,71,B4,49,2
181120,187.253419,159,0.165625,73,C5#,49,2
181280,187.420086,159,0.165625,76,E5,49,2
181440,187.586753,1919,1.998958,69,A4,49,1
181440,187.586753,159,0.165625,81,A5,49,2
181600,187.753419,159,0.165625,83,B5,49,2
181760,187.920086,159,0.165625,85,C6#,49,2
181920,188.086753,159,0.165625,88,E6,49,2
182080,188.253419,159,0.165625,85,C6#,49,2
182240,188.420086,159,0.165625,83,B5,49,2
182400,188.586753,159,0.165625,81,A5,49,2
182560,188.753419,159,0.165625,76,E5,49,2
182720,188.920086,159,0.165625,73,C5#,49,2
182880,189.086753,159,0.165625,71,B4,49,2
183040,189.253419,159,0.165625,69,A4,49,2
183200,189.420086,159,0.165625,64,E4,49,2
183360,189.586753,1919,1.998958,68,G4#,49,1
183360,189.586753,159,0.165625,35,B1,49,2
183520,189.753419,159,0.165625,47,B2,49,2
183680,189.920086,159,0.165625,51,D3#,49,2
183840,190.086753,159,0.165625,56,G3#,49,2
184000,190.253419,159,0.165625,59,B3,49,2
184160,190.420086,159,0.165625,63,D4#,49,2
184320,190.586753,159,0.165625,68,G4#,49,2
184480,190.753419,159,0.165625,71,B4,49,2
184640,190.920086,159,0.165625,75,D5#,49,2
184800,191.086753,159,0.165625,80,G5#,49,2
184960,191.253419,159,0.165625,83,B5,49,2
185120,191.420086,159,0.165625,71,B4,49,2
185280,191.586753,1919,1.998958,66,F4#,49,1
185280,191.586753,159,0.165625,35,B1,49,2
185440,191.753419,159,0.165625,47,B2,49,2
185600,191.920086,159,0.165625,51,D3#,49,2
185760,192.086753,159,0.165625,57,A3,49,2
185920,192.253419,159,0.165625,59,B3,49,2
186080,192.420086,159,0.165625,63,D4#,49,2
186240,192.586753,159,0.165625,69,A4,49,2
186400,192.753419,159,0.165625,71,B4,49,2
186560,192.920086,159,0.165625,75,D5#,49,2
186720,193.086753,159,0.165625,81,A5,49,2
186880,193.253419,159,0.165625,83,B5,49,2
187040,193.420086,159,0.165625,71,B4,49,2
187200,193.586753,479,0.498958,64,E4,49,1
187200,193.586753,239,0.248958,40,E2,49,2
187440,193.836753,239,0.248958,47,B2,49,2
187680,194.086753,159,0.165625,88,E6,49,1
187680,194.086753,239,0.248958,52,E3,49,2
187840,194.253419,159,0.165625,90,F6#,49,1
187920,194.336753,239,0.248958,56,G3#,49,2
188000,194.420086,159,0.165625,85,C6#,49,1
188160,194.586753,159,0.165625,88,E6,49,1
188160,194.586753,239,0.248958,59,B3,49,2
188320,194.753419,159,0.165625,83,B5,49,1
188400,194.836753,239,0.248958,56,G3#,49,2
188480,194.920086,159,0.165625,85,C6#,49,1
188640,195.086753,159,0.165625,80,G5#,49,1
188640,195.086753,239,0.248958,52,E3,49,2
188800,195.253419,159,0.165625,83,B5,49,1
188880,195.336753,239,0.248958,47,B2,49,2
188960,195.420086,159,0.165625,78,F5#,49,1
189120,195.586753,159,0.165625,80,G5#,49,1
189120,195.586753,239,0.248958,40,E2,49,2
189280,195.753419,159,0.165625,76,E5,49,1
189360,195.836753,239,0.248958,49,C3#,49,2
189440,195.920086,159,0.165625,80,G5#,49,1
189600,196.086753,959,0.998958,75,D5#,49,1
189600,196.086753,239,0.248958,52,E3,49,2
189840,196.336753,239,0.248958,56,G3#,49,2
190080,196.586753,239,0.248958,61,C4#,49,2
190320,196.836753,239,0.248958,56,G3#,49,2
190560,197.086753,479,0.498958,73,C5#,49,1
190560,197.086753,239,0.248958,52,E3,49,2
190800,197.336753,239,0.248958,51,D3#,49,2
191040,197.586753,479,0.498958,71,B4,49,1
191040,197.586753,239,0.248958,40,E2,49,2
191280,197.836753,239,0.248958,47,B2,49,2
191520,198.086753,159,0.165625,76,E5,33,1
191520,198.086753,239,0.248958,52,E3,33,2
191680,198.253419,159,0.165625,78,F5#,33,1
191760,198.336753,239,0.248958,56,G3#,33,2
191840,198.420086,159,0.165625,73,C5#,33,1
192000,198.586753,159,0.165625,76,E5,33,1
192000,198.586753,239,0.248958,59,B3,33,2
192160,198.753419,159,0.165625,71,B4,33,1
192240,198.836753,239,0.248958,56,G3#,33,2
192320,198.920086,159,0.165625,73,C5#,33,1
192480,199.086753,159,0.165625,68,G4#,33,1
192480,199.086753,239,0.248958,52,E3,33,2
192640,199.253419,159,0.165625,71,B4,33,1
192720,199.336753,239,0.248958,47,B2,33,2
192800,199.420086,159,0.165625,66,F4#,33,1
192960,199.586753,159,0.165625,68,G4#,33,1
192960,199.586753,239,0.248958,40,E2,33,2
193120,199.753419,159,0.165625,64,E4,33,1
193200,199.836753,239,0.248958,49,C3#,33,2
193280,199.920086,159,0.165625,68,G4#,33,1
193440,200.086753,959,0.998958,63,D4#,33,1
193440,200.086753,239,0.248958,52,E3,33,2
193680,200.336753,239,0.248958,56,G3#,33,2
193920,200.586753,239,0.248958,61,C4#,33,2
194160,200.836753,239,0.248958,56,G3#,33,2
194400,201.086753,479,0.498958,61,C4#,33,1
194400,201.086753,239,0.248958,52,E3,33,2
194640,201.336753,239,0.248958,51,D3#,33,2
194880,201.586753,479,0.498958,40,E2,33,2
195040,201.753419,159,0.165625,59,B3,33,1
195200,201.920086,159,0.165625,52,E3,33,1
