start_ticks,start_secs,dur_ticks,dur_secs,pitch,fullNoteOctave,velocity,part
269040,253.020383,239,0.248958,60,C4,64,2
269120,253.103716,79,0.082292,76,E5,64,1
269200,253.187049,79,0.082292,72,C5,64,1
269280,253.270383,79,0.082291,69,A4,64,1
269280,253.270383,239,0.248958,57,A3,64,2
269360,253.353716,79,0.082292,72,C5,64,1
269440,253.437049,79,0.082292,76,E5,64,1
269520,253.520383,79,0.082291,81,A5,64,1
269520,253.520383,239,0.248958,60,C4,64,2
269600,253.603716,79,0.082292,76,E5,64,1
269680,253.687049,79,0.082292,72,C5,64,1
269760,253.770383,79,0.082291,69,A4,64,1
269760,253.770383,239,0.248958,57,A3,64,2
269840,253.853716,79,0.082292,72,C5,64,1
269920,253.937049,79,0.082292,76,E5,64,1
270000,254.020383,79,0.082291,81,A5,64,1
